job_title,company_name,date,locations_name,skills,links
JAVA Developer,Confidential -,30 days ago,"Cairo, Egypt ",Full TimeExperienced · 3 - 7 Yrs of Exp · IT/Software Development · Java · Computer Science · Implementing · Software · Information Technology (IT) · business,https://wuzzuf.net/jobs/p/ZXhqBDJ3HwwG-JAVA-Developer-Cairo-Egypt?o=33&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,DIRAC SYSTEMS -,1 month ago,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Design · Information Technology (IT) · Java · Programming · Software Development · Software Engineering · SQL,https://wuzzuf.net/jobs/p/Sb3foB25KNmx-Senior-Java-Developer-DIRAC-SYSTEMS-Cairo-Egypt?o=34&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,Proxym Group -,1 month ago,"Sheraton, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Spring · Docker · Git · Computer Science · Information Technology (IT) · Software · Software Development,https://wuzzuf.net/jobs/p/QPoMQ8Pi4a3G-Senior-Java-Developer-Proxym-Group-Cairo-Egypt?o=35&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,eVision -,1 month ago,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Information Technology (IT) · Computer Science · Software Development · SQL · J2EE · Jira · Information Technology,https://wuzzuf.net/jobs/p/rDmB7BtS9feH-Senior-Java-Developer-eVision-Cairo-Egypt?o=36&l=sp&t=sj&a=java|search-v3|hpb,
Senior Software Engineer (Java / SQL),Remotecoders -,1 month ago,"Cairo, Egypt ",Full TimeExperienced · 2 - 15 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software · Java · senior · Software Development · Software engineer · Software Engineering · SQL · REST,https://wuzzuf.net/jobs/p/DCNOpRQILW77-Senior-Software-Engineer-Java-SQL-Remotecoders-Cairo-Egypt?o=37&l=sp&t=sj&a=java|search-v3|hpb,
Java Developer,ATIS -,1 month ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Software Development · Software · Information Technology (IT) · Engineering · Spring · Agile · Computer Science,https://wuzzuf.net/jobs/p/e95Zgkg2h2sJ-Java-Developer-ATIS-Cairo-Egypt?o=38&l=sp&t=sj&a=java|search-v3|hpb,
Java Full Stack Developer,Itechs -,1 month ago,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Software Development · Java · CSS · HTML · SQL,https://wuzzuf.net/jobs/p/pr5xgisstete-Java-Full-Stack-Developer-Itechs-Cairo-Egypt?o=39&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,Media Sci -,1 month ago,"New Cairo, Cairo, Egypt ",Full TimeWork From HomeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Python · MySQL · Software Development · Software Engineering · SOAP · Git,https://wuzzuf.net/jobs/p/1TQAeepNOzTT-Senior-Java-Developer-Media-Sci-Cairo-Egypt?o=40&l=sp&t=sj&a=java|search-v3|hpb,
Senior /Lead Java Developer,Ejada  -,1 month ago,"Cairo, Egypt ",Full TimeExperienced · 7 - 12 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Linux · PostgreSQL · Kafka · MQTT · JavaScript · Typescript · HTML · CSS,https://wuzzuf.net/jobs/p/4F9grIXN5Rmy-Senior-Lead-Java-Developer-Ejada-Cairo-Cairo-Egypt?o=41&l=sp&t=sj&a=java|search-v3|hpb,
Java Architect,Ejada  -,1 month ago,"Cairo, Egypt ",Full TimeExperienced · 7 - 12 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · J2EE · REST · REST webservices · Computer Engineering · Computer Science · Information Technology (IT) · Docker,https://wuzzuf.net/jobs/p/wpdPI0L5pPj7-Java-Architect-Ejada-Cairo-Cairo-Egypt?o=42&l=sp&t=sj&a=java|search-v3|hpb,
